timestamp,main_state
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
43962710,8
